player_id,player_name,gender,country,birth_year,official_rank,live_rank,rank_change_vs_official,official_points,live_points,points_change_vs_official,live_rows_available,live_raw_points_available,live_singles_results_counting,live_doubles_results_counting,best_singles_1,best_singles_2,best_singles_3,best_doubles_1,best_doubles_2,best_doubles_3,calculated_at
800695032,Nikita Kochegarov,M,RUS,,,790,,,3.25,3.25,2,7,1,1,2 pts | LIVE | J30 | R32 | J30 Yerevan | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,2026-06-02T23:19:32.303Z
800834198,Nikolaos Kontzias,M,GRE,,,790,,,3.25,3.25,2,7,1,1,2 pts | LIVE | J30 | R32 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800746908,Nikoloz Basaria,M,GEO,,,790,,,3.25,3.25,2,7,1,1,2 pts | LIVE | J30 | R32 | J30 Yerevan | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,2026-06-02T23:19:32.303Z
800650846,Noah Alexandros Ioannides,M,CYP,,,790,,,3.25,3.25,2,7,1,1,2 pts | LIVE | J30 | R32 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800692423,Raoul Bazerghi,M,EGY,,,790,,,3.25,3.25,2,7,1,1,2 pts | LIVE | J30 | R32 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800816847,Run Ze Shi,M,CHN,,,790,,,3.25,3.25,2,7,1,1,2 pts | LIVE | J30 | R32 | J30 Colombo | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800726011,santiago gomez roca,M,BOL,,,790,,,3.25,3.25,2,7,1,1,2 pts | LIVE | J60 | R64 | J60 Santa Cruz de la Sierra | 2026-06-01,,,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.305Z
800869807,Shadrack Francis Onyunyu,M,UGA,,,790,,,3.25,3.25,2,7,1,1,2 pts | LIVE | J30 | R32 | J30 Kampala | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,2026-06-02T23:19:32.302Z
800688309,Tachatam Srisen,M,THA,,,790,,,3.25,3.25,2,7,1,1,2 pts | LIVE | J30 | R32 | J30 Colombo | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800844710,Tanish Dasari,M,IND,,,790,,,3.25,3.25,2,7,1,1,2 pts | LIVE | J30 | R32 | J30 Colombo | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800843760,Thom Nenot,M,FRA,,,790,,,3.25,3.25,2,7,1,1,2 pts | LIVE | J30 | R32 | J30 Kampala | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,2026-06-02T23:19:32.302Z
800697347,Timofei Malashchenko,M,RUS,,,790,,,3.25,3.25,2,7,1,1,2 pts | LIVE | J30 | R32 | J30 Yerevan | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,2026-06-02T23:19:32.303Z
800667508,Vasileios Perlegkas,M,GRE,,,790,,,3.25,3.25,2,7,1,1,2 pts | LIVE | J30 | R32 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800773411,Veer Trikamjee,M,RSA,,,790,,,3.25,3.25,2,7,1,1,2 pts | LIVE | J30 | R32 | J30 Kampala | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Kampala | 2026-06-01,,,2026-06-02T23:19:32.302Z
800854469,Yibin Marty Deng,M,HKG,,,790,,,3.25,3.25,2,7,1,1,2 pts | LIVE | J30 | R32 | J30 Nicosia | 2026-06-01,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800638490,Anabelle Teikari,F,SWE,,,783,,,2.75,2.75,1,11,0,1,,,,11 pts | LIVE | J60 | R16 | J60 Bastad | 2026-06-01,,,2026-06-02T23:19:32.303Z
800769197,Linnea Aronsson,F,SWE,,,783,,,2.75,2.75,1,11,0,1,,,,11 pts | LIVE | J60 | R16 | J60 Bastad | 2026-06-01,,,2026-06-02T23:19:32.304Z
800671191,Melissa Garzon,F,BOL,,,783,,,2.75,2.75,1,11,0,1,,,,11 pts | LIVE | J60 | R16 | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.305Z
800734279,Nike Gunnarsson,F,SWE,,,783,,,2.75,2.75,1,11,0,1,,,,11 pts | LIVE | J60 | R16 | J60 Bastad | 2026-06-01,,,2026-06-02T23:19:32.304Z
800770667,Raffaela Lorenti Ribeiro,F,BRA,,,783,,,2.75,2.75,1,11,0,1,,,,11 pts | LIVE | J60 | R16 | J60 Bastad | 2026-06-01,,,2026-06-02T23:19:32.304Z
800709260,Tuva Taari,F,SWE,,,783,,,2.75,2.75,1,11,0,1,,,,11 pts | LIVE | J60 | R16 | J60 Bastad | 2026-06-01,,,2026-06-02T23:19:32.304Z
800621696,Ulyana Hrabavets,F,BLR,,,783,,,2.75,2.75,1,11,0,1,,,,11 pts | LIVE | J60 | R16 | J60 Baku | 2026-06-02,,,2026-06-02T23:19:32.303Z
800719726,Adam Svardfeldt,M,SWE,,,837,,,2.75,2.75,1,11,0,1,,,,11 pts | LIVE | J60 | R16 | J60 Bastad | 2026-06-01,,,2026-06-02T23:19:32.303Z
800688356,Benjamin Du,M,SWE,,,837,,,2.75,2.75,1,11,0,1,,,,11 pts | LIVE | J60 | R16 | J60 Bastad | 2026-06-01,,,2026-06-02T23:19:32.303Z
800731508,Sebastian Wolfsberg,M,SWE,,,837,,,2.75,2.75,1,11,0,1,,,,11 pts | LIVE | J60 | R16 | J60 Bastad | 2026-06-01,,,2026-06-02T23:19:32.304Z
800857171,Sofiya Zakharevich,F,BLR,,,790,,,2.25,2.25,1,9,0,1,,,,9 pts | LIVE | J30 | QF | J30 Yerevan | 2026-06-01,,,2026-06-02T23:19:32.303Z
800674173,Thelma Zimova,F,CZE,,,790,,,2.25,2.25,1,9,0,1,,,,9 pts | LIVE | J30 | QF | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800829721,Yaroslav Konoplyanko,M,RUS,,,840,,,2.25,2.25,1,9,0,1,,,,9 pts | LIVE | J30 | QF | J30 Yerevan | 2026-06-01,,,2026-06-02T23:19:32.303Z
800745801,Elizabeth Aznavuryan,F,ARM,,,792,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Yerevan | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800663593,Maria Belova,F,RUS,,,792,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Nicosia | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800718829,Marianna Kyrillou,F,CYP,,,792,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Nicosia | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800753899,Milana Vasic,F,CYP,,,792,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Nicosia | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800761649,Sajhi Jain,F,IND,,,792,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Colombo | 2026-06-01,,,,,,2026-06-02T23:19:32.302Z
800707689,Sofie Jirakova,F,CZE,,,792,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Nicosia | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800738154,Taisiia Zubkova,F,RUS,,,792,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Yerevan | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800595956,Veronika Knyazeva,F,CYP,,,792,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Nicosia | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800671154,Brian Duan,M,USA,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Sukoharjo | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800855792,Corey Dixon,M,AUS,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Sukoharjo | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800670040,Darren Adam Sofian,M,INA,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Sukoharjo | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800754660,Davi Leao Werkema Campos,M,BRA,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J60 | R64 | J60 Santa Cruz de la Sierra | 2026-06-01,,,,,,2026-06-02T23:19:32.305Z
800686686,Do Hyeon Kwak,M,KOR,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Sukoharjo | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800774996,Dohyun Park,M,KOR,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Kampala | 2026-06-01,,,,,,2026-06-02T23:19:32.302Z
800665675,FAZAL ALI MEER,M,IND,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Colombo | 2026-06-01,,,,,,2026-06-02T23:19:32.302Z
800670988,Gardan Hermawan,M,INA,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Sukoharjo | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800695732,Guilherme Castanho do Val,M,BRA,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J60 | R64 | J60 Santa Cruz de la Sierra | 2026-06-01,,,,,,2026-06-02T23:19:32.305Z
800814441,Haoxuan Xu,M,CHN,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Sukoharjo | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800665707,Jakob Letsch,M,GER,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Nicosia | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800868568,Jerome Wakuma Nalyanya,M,UGA,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Kampala | 2026-06-01,,,,,,2026-06-02T23:19:32.302Z
800696403,KISHORE SRIRAM,M,IND,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Colombo | 2026-06-01,,,,,,2026-06-02T23:19:32.302Z
800809606,Max Johansson,M,TPE,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Sukoharjo | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800659926,Michael Genethliou,M,CYP,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Nicosia | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800637182,Minas Panagidis,M,CYP,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Nicosia | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800845675,Moh Galih Prasetyo,M,INA,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Sukoharjo | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800806463,Mohammad Ayyan Waqas,M,MAS,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Sukoharjo | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800791521,Muzamil Sebbi,M,UGA,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Kampala | 2026-06-01,,,,,,2026-06-02T23:19:32.302Z
800780212,Nandor Karoly,M,HUN,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Sukoharjo | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800704581,Napradh Lalai,M,THA,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Sukoharjo | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800648155,Osama El-Baz,M,EGY,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Kampala | 2026-06-01,,,,,,2026-06-02T23:19:32.302Z
800699769,Pattiyage Dinuga Damsath Peiris,M,SRI,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Colombo | 2026-06-01,,,,,,2026-06-02T23:19:32.302Z
800806271,Raffa Rizky Ramadhan,M,INA,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Sukoharjo | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800819889,Raka Aiustha Gautama Bayu,M,INA,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Sukoharjo | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800716914,Samvel Gevorgyan,M,ARM,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Yerevan | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800718971,Taro Inoue,M,AUS,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Sukoharjo | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800779359,Theerapat Samritvanitcha,M,THA,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Sukoharjo | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800859590,Yuma Takechi,M,AUS,,,841,,,2,2,1,2,1,0,2 pts | LIVE | J30 | R32 | J30 Sukoharjo | 2026-06-01,,,,,,2026-06-02T23:19:32.303Z
800594733,Ioanna Kyriakidou,F,CYP,,,800,,,1.25,1.25,1,5,0,1,,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.302Z
800740456,Natalia Prado Angelo,F,BOL,,,800,,,1.25,1.25,1,5,0,1,,,,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.305Z
800592379,Vitalina Sokoliuk,F,UKR,,,800,,,1.25,1.25,1,5,0,1,,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800707433,YARA DAYANA DELGADILLO STEINBACH,F,BOL,,,800,,,1.25,1.25,1,5,0,1,,,,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.305Z
800661962,Rafael Gama,M,BRA,2009,389,389,0,209.5,210.75,1.25,2,27,1,1,60 pts | BASE | J60 | WR | J60 Santa Tecla | 2026-05-25,36 pts | BASE | J60 | RU | J60 Punta Cana | 2026-03-30,36 pts | BASE | J60 | RU | J60 Bayamón | 2026-03-09,27 pts | BASE | J60 | RU | J60 Punta Cana | 2026-04-06,25 pts | BASE | J30 | WR | J30 Managua | 2025-09-22,25 pts | BASE | J30 | WR | J30 Managua | 2025-09-15,2026-06-02T23:19:32.289Z
800623937,Abdul Baasith Cader,M,SRI,,,870,,,1.25,1.25,1,5,0,1,,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800845172,Adam Horak,M,CZE,,,870,,,1.25,1.25,1,5,0,1,,,,5 pts | LIVE | J30 | R16 | J30 Yerevan | 2026-06-01,,,2026-06-02T23:19:32.303Z
800728374,Adwaiy Vyas,M,IND,,,870,,,1.25,1.25,1,5,0,1,,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800727404,Agustin Rivero,M,BOL,,,870,,,1.25,1.25,1,5,0,1,,,,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.304Z
800775049,Al-Mansour Al-Tarzi,M,CAN,,,870,,,1.25,1.25,1,5,0,1,,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.302Z
800664548,Alexander Sokol,M,CYP,,,870,,,1.25,1.25,1,5,0,1,,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.302Z
800701848,Andrew Kaavinda Wijemanne,M,SRI,,,870,,,1.25,1.25,1,5,0,1,,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800760059,Buvindu Jayawardhana,M,SRI,,,870,,,1.25,1.25,1,5,0,1,,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800659857,George Glavas,M,GRE,,,870,,,1.25,1.25,1,5,0,1,,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.302Z
800671478,Joaquin Torrez Paniagua,M,BOL,,,870,,,1.25,1.25,1,5,0,1,,,,5 pts | LIVE | J60 | R32 | J60 Santa Cruz de la Sierra | 2026-06-01,,,2026-06-02T23:19:32.304Z
800783172,Revaan Amarasinghe,M,SRI,,,870,,,1.25,1.25,1,5,0,1,,,,5 pts | LIVE | J30 | R16 | J30 Colombo | 2026-06-01,,,2026-06-02T23:19:32.302Z
800659931,Vasilis Vrahimis,M,CYP,,,870,,,1.25,1.25,1,5,0,1,,,,5 pts | LIVE | J30 | R16 | J30 Nicosia | 2026-06-01,,,2026-06-02T23:19:32.303Z
800668842,Yelyzaveta Dovhopol,F,UKR,2010,337,337,0,271.25,272.25,1,2,36,0,1,60 pts | BASE | J60 | WR | J60 Victoria | 2025-10-13,60 pts | BASE | J100 | RU | J100 Vancouver | 2025-07-07,36 pts | BASE | J100 | SF | J100 Ile des Soeurs | 2026-05-04,75 pts | BASE | J100 | WR | J100 Ile des Soeurs | 2026-05-04,27 pts | BASE | J100 | SF | J100 Calgary | 2026-05-25,25 pts | BASE | J30 | WR | J30 Richmond | 2025-10-06,2026-06-02T23:19:32.297Z
800660572,Akmal Abdullaev,M,UZB,2009,428,428,0,185.5,186.5,1,2,22,1,0,36 pts | BASE | J100 | SF | J100 Fergana | 2025-08-18,30 pts | BASE | J30 | WR | J30 Fergana | 2026-05-04,20 pts | BASE | J100 | QF | J100 Wuhan | 2026-04-21,75 pts | BASE | J100 | WR | J100 Wuhan | 2026-04-21,45 pts | BASE | J60 | WR | J60 Andijan | 2026-03-16,45 pts | BASE | J100 | RU | J100 Fergana | 2025-08-18,2026-06-02T23:19:32.290Z
800591535,Ksenia Efremova,F,FRA,2009,1,1,0,2718,2718,0,1,30,0,0,1000 pts | BASE | JGS | WR | Australian Open Junior Championships | 2026-01-24,500 pts | BASE | J500 | WR | J500 Osaka | 2025-09-22,300 pts | BASE | JGS | QF | US Open Junior Tennis Championships | 2025-08-31,375 pts | BASE | J500 | WR | J500 Osaka | 2025-09-22,157 pts | BASE | J300 | RU | J300 Repentigny | 2025-08-24,150 pts | BASE | J200 | WR | J200 Hong Kong | 2025-09-30,2026-06-02T23:19:32.274Z
800666178,Lana Virc,F,SRB,2008,95,95,0,760.25,760.25,0,1,30,1,0,210 pts | BASE | J300 | RU | J300 Cairo | 2026-03-30,140 pts | BASE | J200 | RU | J200 Szekesfehervar | 2025-10-22,140 pts | BASE | J300 | SF | J300 Bytom | 2025-07-22,157 pts | BASE | J300 | RU | J300 Vrsar | 2026-03-23,112 pts | BASE | J500 | QF | J500 Cairo | 2026-04-06,67 pts | BASE | J500 | R16 | J500 Milan | 2026-05-18,2026-06-02T23:19:32.280Z
800710011,Miku Kitaoka,F,JPN,2009,120,120,0,658.5,658.5,0,1,5,0,0,210 pts | BASE | J300 | RU | J300 New Delhi | 2026-01-05,60 pts | BASE | J300 | R16 | J300 Kuching | 2026-04-07,60 pts | BASE | J200 | QF | J200 Kolkata | 2026-01-19,225 pts | BASE | J300 | WR | J300 Pune (Asia/Oceania Closed Regional Championships) | 2026-04-20,150 pts | BASE | J200 | WR | J200 Kolkata | 2026-01-19,150 pts | BASE | J200 | WR | J200 Miki | 2025-09-16,2026-06-02T23:19:32.292Z
800657148,Valery Sumoya Lopez,F,BOL,2009,355,355,0,258.5,258.5,0,2,16,0,0,36 pts | BASE | J200 | R16 | J200 Asuncion | 2026-03-30,36 pts | BASE | J200 | R16 | J200 La Paz | 2025-11-10,36 pts | BASE | J200 | R16 | J200 Salta | 2025-10-06,75 pts | BASE | J100 | WR | J100 Cochabamba | 2026-05-18,75 pts | BASE | J100 | WR | J100 La Paz | 2026-05-11,75 pts | BASE | J300 | QF | J300 Asuncion (Junior Pan American Games) | 2025-08-11,2026-06-02T23:19:32.298Z
800655598,Julieta Marcos Cattoni,F,PAR,2009,380,380,0,240,240,0,2,16,0,0,60 pts | BASE | J300 | R16 | J300 Lima | 2026-02-09,30 pts | BASE | J30 | WR | J30 Luque | 2025-12-01,30 pts | BASE | J30 | WR | J30 Punta del Este | 2025-09-15,75 pts | BASE | J100 | WR | J100 Cochabamba | 2026-05-18,45 pts | BASE | J200 | QF | J200 La Paz | 2025-11-10,45 pts | BASE | J200 | QF | J200 Santa Cruz | 2025-11-03,2026-06-02T23:19:32.299Z
800720484,seohyeon kim,F,KOR,2012,402,402,0,223.25,223.25,0,1,5,1,0,60 pts | BASE | J60 | WR | J60 Kathmandu | 2026-02-02,60 pts | BASE | J60 | WR | J60 Kathmandu | 2026-01-26,30 pts | BASE | J30 | WR | J30 Kaohsiung | 2025-10-29,45 pts | BASE | J60 | WR | J60 Kathmandu | 2026-02-02,45 pts | BASE | J60 | WR | J60 Kathmandu | 2026-01-26,13 pts | BASE | J30 | RU | J30 Shymkent | 2025-06-09,2026-06-02T23:19:32.299Z
800624608,Dinara De Silva,F,SRI,2008,443,443,0,207.5,207.5,0,2,14,0,0,36 pts | BASE | J100 | SF | J100 Kuala Lumpur | 2025-09-09,30 pts | BASE | J30 | WR | J30 Colombo | 2026-05-25,30 pts | BASE | J30 | WR | J30 Colombo | 2026-02-09,75 pts | BASE | J100 | WR | J100 Kuala Lumpur | 2025-09-09,45 pts | BASE | J100 | RU | J100 Pune | 2025-12-01,27 pts | BASE | J100 | SF | J100 New Delhi | 2025-11-24,2026-06-02T23:19:32.300Z
800643051,Martina Salaberry,F,BOL,2008,468,468,0,198.25,198.25,0,2,10,0,0,36 pts | BASE | J200 | R16 | J200 La Paz | 2025-11-10,36 pts | BASE | J60 | RU | J60 Lambare | 2025-07-14,30 pts | BASE | J300 | R32 | J300 Santa Cruz (South America Regional Championships) | 2026-02-23,75 pts | BASE | J200 | SF | J200 Salta | 2025-10-06,45 pts | BASE | J300 | R16 | J300 Santa Cruz (South America Regional Championships) | 2026-02-23,45 pts | BASE | J200 | QF | J200 La Paz | 2025-11-10,2026-06-02T23:19:32.301Z
800572955,Kirill Filaretov,M,RUS,2008,46,46,0,1079,1079,0,2,120,0,0,200 pts | BASE | J200 | WR | J200 Fergana | 2025-10-06,200 pts | BASE | J200 | WR | J200 Pretoria | 2025-09-08,140 pts | BASE | J200 | RU | J200 Pretoria | 2025-09-15,367 pts | BASE | JGS | SF | Australian Open Junior Championships | 2026-01-24,157 pts | BASE | J300 | RU | J300 Plovdiv | 2026-04-28,157 pts | BASE | J300 | RU | J300 Nonthaburi | 2026-03-02,2026-06-02T23:19:32.275Z
800739583,Yoshihiro Sakurai,M,JPN,2009,172,172,0,458,458,0,1,5,0,0,100 pts | BASE | J300 | QF | J300 Wanju (Closed Asia Regional Championship) | 2025-10-06,100 pts | BASE | J100 | WR | J100 Kawaguchi | 2025-09-10,60 pts | BASE | J300 | R16 | J300 Pune (Asia/Oceania Closed Regional Championships) | 2026-04-20,105 pts | BASE | J300 | SF | J300 New Delhi | 2026-01-05,75 pts | BASE | J300 | QF | J300 Pune (Asia/Oceania Closed Regional Championships) | 2026-04-20,45 pts | BASE | J200 | QF | J200 Kuala Lumpur | 2026-04-14,2026-06-02T23:19:32.283Z
800688338,Love Nyqvist,M,SWE,2008,235,235,0,345,345,0,2,29,0,0,100 pts | BASE | J100 | WR | J100 Tallinn | 2026-04-20,60 pts | BASE | J60 | WR | J60 Malmo | 2026-01-05,36 pts | BASE | J100 | SF | J100 Varnamo | 2026-05-18,75 pts | BASE | J100 | WR | J100 Tallinn | 2026-04-20,45 pts | BASE | J100 | RU | J100 Varnamo | 2026-05-18,45 pts | BASE | J100 | RU | J100 Hamburg | 2026-03-09,2026-06-02T23:19:32.285Z
800719079,SOTA KAGAWA,M,JPN,2009,253,253,0,324,324,0,1,5,0,0,60 pts | BASE | J60 | WR | J60 Harmon | 2026-05-19,60 pts | BASE | J60 | WR | J60 Harmon | 2026-05-12,36 pts | BASE | J100 | SF | J100 Mornington | 2026-03-10,75 pts | BASE | J100 | WR | J100 Tauranga | 2026-01-20,45 pts | BASE | J60 | WR | J60 Harmon | 2026-05-19,45 pts | BASE | J60 | WR | J60 Wellington | 2026-01-13,2026-06-02T23:19:32.285Z
800680033,Pietro Gava,M,BRA,2009,344,344,0,236.5,236.5,0,2,16,0,0,60 pts | BASE | J60 | WR | J60 Tarija | 2026-05-25,36 pts | BASE | J60 | RU | J60 Lambare | 2025-07-14,20 pts | BASE | J100 | QF | J100 Cochabamba | 2026-05-18,75 pts | BASE | J300 | QF | J300 Lima | 2026-02-09,67 pts | BASE | J500 | R16 | J500 Gaspar | 2026-03-16,45 pts | BASE | J100 | RU | J100 Cochabamba | 2026-05-18,2026-06-02T23:19:32.288Z
800710317,Makhmudbek Beknazarov,M,UZB,2010,405,405,0,199.5,199.5,0,2,16,0,0,36 pts | BASE | J200 | R16 | J200 Fergana | 2025-10-06,30 pts | BASE | J30 | WR | J30 Baku | 2025-10-13,30 pts | BASE | J30 | WR | J30 Namangan | 2025-07-21,75 pts | BASE | J200 | SF | J200 Fergana | 2025-10-06,45 pts | BASE | J60 | WR | J60 Karaganda | 2025-11-24,25 pts | BASE | J30 | WR | J30 Namangan | 2025-07-21,2026-06-02T23:19:32.289Z
800716262,Estanislao Lassaga,M,ARG,2008,430,430,0,184.5,184.5,0,2,10,0,0,36 pts | BASE | J200 | R16 | J200 Asuncion | 2026-03-30,20 pts | BASE | J100 | QF | J100 Mendoza | 2026-03-23,20 pts | BASE | J100 | QF | J100 Chiclayo | 2025-11-24,75 pts | BASE | J100 | WR | J100 Cochabamba | 2026-05-18,45 pts | BASE | J200 | QF | J200 Asuncion | 2026-03-30,45 pts | BASE | J200 | QF | J200 Santa Cruz | 2025-11-03,2026-06-02T23:19:32.290Z
800777511,Michal Pielat,M,POL,2009,438,438,0,182,182,0,1,5,0,0,60 pts | BASE | J60 | WR | J60 Puszczykowo | 2026-02-10,30 pts | BASE | J30 | WR | J30 Berlin | 2025-10-28,30 pts | BASE | J30 | WR | J30 Humenne | 2025-08-26,15 pts | BASE | J100 | QF | J100 Trnava | 2026-02-17,15 pts | BASE | J100 | QF | J100 Aizkraukle | 2025-12-08,13 pts | BASE | J30 | RU | J30 Humenne | 2025-08-26,2026-06-02T23:19:32.290Z
