tournament_key,tournament_name,category,start_date,end_date,tournament_id,event_id,player_type_code,player_type_desc,match_type_code,match_type_desc,event_classification_code,event_classification_desc,drawsheet_structure_code,drawsheet_structure_desc,group_name,rr_group_size,rr_group_complete,rr_team1_position,rr_team1_wins,rr_team2_position,rr_team2_wins,round_name,round_order,match_id,play_status_code,play_status_desc,result_status_code,result_status_desc,team1_player_ids,team1_names,team1_nationalities,team1_seed,team1_entry_status,team2_player_ids,team2_names,team2_nationalities,team2_seed,team2_entry_status,winner_side,winner_names,score,h2h_link,live_scores_link,raw_json,collected_at
J-J60-BRA-2026-002,J60 Vacaria,J60,2026-08-03,2026-08-08,1100204198,1100724377,G,Girls,S,Singles,M,Main Draw,RR,Round-robin,Group F,4,false,,,,,Round-robin,1,1183645059,TP,To be played,,,800759378,Rafaela Mallman Faccin,BRA,,Q,800766042,Luiza Sana,BRA,,DA,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800759378&player2Id=800766042,,"{""matchId"":1183645059,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800759378&player2Id=800766042"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800759378,""nationality"":""BRA"",""givenName"":""Rafaela"",""familyName"":""Mallman Faccin"",""profileLink"":""/en/players/rafaela-mallman-faccin/800759378/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""},{""players"":[{""playerId"":800766042,""nationality"":""BRA"",""givenName"":""Luiza"",""familyName"":""Sana"",""profileLink"":""/en/players/luiza-sana/800766042/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T22:08:55.153Z
J-J60-BRA-2026-002,J60 Vacaria,J60,2026-08-03,2026-08-08,1100204198,1100724377,G,Girls,S,Singles,M,Main Draw,RR,Round-robin,Group G,4,false,,,,,Round-robin,1,1183645064,TP,To be played,,,800753960,Martina Toniasso Mattos,BRA,7,DA,800655674,Mariana Sacco Costa,BRA,,WC,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800753960&player2Id=800655674,,"{""matchId"":1183645064,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800753960&player2Id=800655674"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800753960,""nationality"":""BRA"",""givenName"":""Martina"",""familyName"":""Toniasso Mattos"",""profileLink"":""/en/players/martina-toniasso-mattos/800753960/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":7,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800655674,""nationality"":""BRA"",""givenName"":""Mariana"",""familyName"":""Sacco Costa"",""profileLink"":""/en/players/mariana-sacco-costa/800655674/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WC""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T22:08:55.154Z
J-J60-BRA-2026-002,J60 Vacaria,J60,2026-08-03,2026-08-08,1100204198,1100724377,G,Girls,S,Singles,M,Main Draw,RR,Round-robin,Group G,4,false,,,,,Round-robin,1,1183645061,TP,To be played,,,800753960,Martina Toniasso Mattos,BRA,7,DA,800711245,Mariana de Jesus Ribeiro Silveira,BRA,,DA,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800753960&player2Id=800711245,,"{""matchId"":1183645061,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800753960&player2Id=800711245"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800753960,""nationality"":""BRA"",""givenName"":""Martina"",""familyName"":""Toniasso Mattos"",""profileLink"":""/en/players/martina-toniasso-mattos/800753960/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":7,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800711245,""nationality"":""BRA"",""givenName"":""Mariana de Jesus Ribeiro"",""familyName"":""Silveira"",""profileLink"":""/en/players/mariana-de-jesus-ribeiro-silveira/800711245/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T22:08:55.154Z
J-J60-BRA-2026-002,J60 Vacaria,J60,2026-08-03,2026-08-08,1100204198,1100724377,G,Girls,S,Singles,M,Main Draw,RR,Round-robin,Group G,4,false,,,,,Round-robin,1,1183645062,TP,To be played,,,800753960,Martina Toniasso Mattos,BRA,7,DA,800832901,Maria Luiza Pereira Gonzalez,BRA,,16R,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800753960&player2Id=800832901,,"{""matchId"":1183645062,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800753960&player2Id=800832901"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800753960,""nationality"":""BRA"",""givenName"":""Martina"",""familyName"":""Toniasso Mattos"",""profileLink"":""/en/players/martina-toniasso-mattos/800753960/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":7,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800832901,""nationality"":""BRA"",""givenName"":""Maria Luiza"",""familyName"":""Pereira Gonzalez"",""profileLink"":""/en/players/maria-luiza-pereira-gonzalez/800832901/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""16R""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T22:08:55.154Z
J-J60-BRA-2026-002,J60 Vacaria,J60,2026-08-03,2026-08-08,1100204198,1100724377,G,Girls,S,Singles,M,Main Draw,RR,Round-robin,Group G,4,false,,,,,Round-robin,1,1183645063,TP,To be played,,,800711245,Mariana de Jesus Ribeiro Silveira,BRA,,DA,800832901,Maria Luiza Pereira Gonzalez,BRA,,16R,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800711245&player2Id=800832901,,"{""matchId"":1183645063,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800711245&player2Id=800832901"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800711245,""nationality"":""BRA"",""givenName"":""Mariana de Jesus Ribeiro"",""familyName"":""Silveira"",""profileLink"":""/en/players/mariana-de-jesus-ribeiro-silveira/800711245/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800832901,""nationality"":""BRA"",""givenName"":""Maria Luiza"",""familyName"":""Pereira Gonzalez"",""profileLink"":""/en/players/maria-luiza-pereira-gonzalez/800832901/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""16R""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T22:08:55.154Z
J-J60-BRA-2026-002,J60 Vacaria,J60,2026-08-03,2026-08-08,1100204198,1100724377,G,Girls,S,Singles,M,Main Draw,RR,Round-robin,Group G,4,false,,,,,Round-robin,1,1183645065,TP,To be played,,,800711245,Mariana de Jesus Ribeiro Silveira,BRA,,DA,800655674,Mariana Sacco Costa,BRA,,WC,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800711245&player2Id=800655674,,"{""matchId"":1183645065,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800711245&player2Id=800655674"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800711245,""nationality"":""BRA"",""givenName"":""Mariana de Jesus Ribeiro"",""familyName"":""Silveira"",""profileLink"":""/en/players/mariana-de-jesus-ribeiro-silveira/800711245/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800655674,""nationality"":""BRA"",""givenName"":""Mariana"",""familyName"":""Sacco Costa"",""profileLink"":""/en/players/mariana-sacco-costa/800655674/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WC""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T22:08:55.154Z
J-J60-BRA-2026-002,J60 Vacaria,J60,2026-08-03,2026-08-08,1100204198,1100724377,G,Girls,S,Singles,M,Main Draw,RR,Round-robin,Group G,4,false,,,,,Round-robin,1,1183645066,TP,To be played,,,800832901,Maria Luiza Pereira Gonzalez,BRA,,16R,800655674,Mariana Sacco Costa,BRA,,WC,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800832901&player2Id=800655674,,"{""matchId"":1183645066,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800832901&player2Id=800655674"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800832901,""nationality"":""BRA"",""givenName"":""Maria Luiza"",""familyName"":""Pereira Gonzalez"",""profileLink"":""/en/players/maria-luiza-pereira-gonzalez/800832901/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""16R""},{""players"":[{""playerId"":800655674,""nationality"":""BRA"",""givenName"":""Mariana"",""familyName"":""Sacco Costa"",""profileLink"":""/en/players/mariana-sacco-costa/800655674/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""WC""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T22:08:55.154Z
J-J60-BRA-2026-002,J60 Vacaria,J60,2026-08-03,2026-08-08,1100204198,1100724377,G,Girls,S,Singles,M,Main Draw,RR,Round-robin,Group H,4,false,,,,,Round-robin,1,1183645067,TP,To be played,,,800719179,Ana Julia Sartori,BRA,8,DA,800817113,Alice Rizzon,BRA,,Q,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800719179&player2Id=800817113,,"{""matchId"":1183645067,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800719179&player2Id=800817113"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800719179,""nationality"":""BRA"",""givenName"":""Ana Julia"",""familyName"":""Sartori"",""profileLink"":""/en/players/ana-julia-sartori/800719179/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":8,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800817113,""nationality"":""BRA"",""givenName"":""Alice"",""familyName"":""Rizzon"",""profileLink"":""/en/players/alice-rizzon/800817113/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T22:08:55.154Z
J-J60-BRA-2026-002,J60 Vacaria,J60,2026-08-03,2026-08-08,1100204198,1100724377,G,Girls,S,Singles,M,Main Draw,RR,Round-robin,Group H,4,false,,,,,Round-robin,1,1183645070,TP,To be played,,,800719179,Ana Julia Sartori,BRA,8,DA,800680763,Natalia Rateke Da Silva,BRA,,DA,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800719179&player2Id=800680763,,"{""matchId"":1183645070,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800719179&player2Id=800680763"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800719179,""nationality"":""BRA"",""givenName"":""Ana Julia"",""familyName"":""Sartori"",""profileLink"":""/en/players/ana-julia-sartori/800719179/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":8,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800680763,""nationality"":""BRA"",""givenName"":""Natalia"",""familyName"":""Rateke Da Silva"",""profileLink"":""/en/players/natalia-rateke-da-silva/800680763/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T22:08:55.154Z
J-J60-BRA-2026-002,J60 Vacaria,J60,2026-08-03,2026-08-08,1100204198,1100724377,G,Girls,S,Singles,M,Main Draw,RR,Round-robin,Group H,4,false,,,,,Round-robin,1,1183645068,TP,To be played,,,800719179,Ana Julia Sartori,BRA,8,DA,800752877,Amanda Pereira Costa,BRA,,DA,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800719179&player2Id=800752877,,"{""matchId"":1183645068,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800719179&player2Id=800752877"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800719179,""nationality"":""BRA"",""givenName"":""Ana Julia"",""familyName"":""Sartori"",""profileLink"":""/en/players/ana-julia-sartori/800719179/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":8,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800752877,""nationality"":""BRA"",""givenName"":""Amanda"",""familyName"":""Pereira Costa"",""profileLink"":""/en/players/amanda-pereira-costa/800752877/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T22:08:55.154Z
J-J60-BRA-2026-002,J60 Vacaria,J60,2026-08-03,2026-08-08,1100204198,1100724377,G,Girls,S,Singles,M,Main Draw,RR,Round-robin,Group H,4,false,,,,,Round-robin,1,1183645069,TP,To be played,,,800817113,Alice Rizzon,BRA,,Q,800752877,Amanda Pereira Costa,BRA,,DA,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800817113&player2Id=800752877,,"{""matchId"":1183645069,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800817113&player2Id=800752877"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800817113,""nationality"":""BRA"",""givenName"":""Alice"",""familyName"":""Rizzon"",""profileLink"":""/en/players/alice-rizzon/800817113/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""},{""players"":[{""playerId"":800752877,""nationality"":""BRA"",""givenName"":""Amanda"",""familyName"":""Pereira Costa"",""profileLink"":""/en/players/amanda-pereira-costa/800752877/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T22:08:55.154Z
J-J60-BRA-2026-002,J60 Vacaria,J60,2026-08-03,2026-08-08,1100204198,1100724377,G,Girls,S,Singles,M,Main Draw,RR,Round-robin,Group H,4,false,,,,,Round-robin,1,1183645071,TP,To be played,,,800817113,Alice Rizzon,BRA,,Q,800680763,Natalia Rateke Da Silva,BRA,,DA,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800817113&player2Id=800680763,,"{""matchId"":1183645071,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800817113&player2Id=800680763"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800817113,""nationality"":""BRA"",""givenName"":""Alice"",""familyName"":""Rizzon"",""profileLink"":""/en/players/alice-rizzon/800817113/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""Q""},{""players"":[{""playerId"":800680763,""nationality"":""BRA"",""givenName"":""Natalia"",""familyName"":""Rateke Da Silva"",""profileLink"":""/en/players/natalia-rateke-da-silva/800680763/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T22:08:55.154Z
J-J60-BRA-2026-002,J60 Vacaria,J60,2026-08-03,2026-08-08,1100204198,1100724377,G,Girls,S,Singles,M,Main Draw,RR,Round-robin,Group H,4,false,,,,,Round-robin,1,1183645072,TP,To be played,,,800752877,Amanda Pereira Costa,BRA,,DA,800680763,Natalia Rateke Da Silva,BRA,,DA,,,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800752877&player2Id=800680763,,"{""matchId"":1183645072,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800752877&player2Id=800680763"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800752877,""nationality"":""BRA"",""givenName"":""Amanda"",""familyName"":""Pereira Costa"",""profileLink"":""/en/players/amanda-pereira-costa/800752877/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800680763,""nationality"":""BRA"",""givenName"":""Natalia"",""familyName"":""Rateke Da Silva"",""profileLink"":""/en/players/natalia-rateke-da-silva/800680763/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""TP"",""playStatusDesc"":""To be played"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T22:08:55.154Z
J-J60-BRA-2026-002,J60 Vacaria,J60,2026-08-03,2026-08-08,1100204198,1100710353,G,Girls,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,1st Round,1,1183642443,NP,Not played,BYE,BYE,800769742,Martina Passold,BRA,1,DA,,,,,,1,Martina Passold,,,,"{""matchId"":1183642443,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800769742,""nationality"":""BRA"",""givenName"":""Martina"",""familyName"":""Passold"",""profileLink"":""/en/players/martina-passold/800769742/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":true,""seeding"":1,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""NP"",""playStatusDesc"":""Not played"",""resultStatusDesc"":""BYE"",""resultStatusCode"":""BYE"",""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T22:09:00.272Z
J-J60-BRA-2026-002,J60 Vacaria,J60,2026-08-03,2026-08-08,1100204198,1100710353,G,Girls,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,1st Round,1,1183642444,NP,Not played,BYE,BYE,800841500,Serena Jhulia Antonio Tofoli Wilson Donizete Tofoli,BRA,2,A,,,,,,1,Serena Jhulia Antonio Tofoli Wilson Donizete Tofoli,,,,"{""matchId"":1183642444,""h2hLink"":"""",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800841500,""nationality"":""BRA"",""givenName"":""Serena Jhulia Antonio Tofoli"",""familyName"":""Wilson Donizete Tofoli"",""profileLink"":""/en/players/serena-jhulia-antonio-tofoli-wilson-donizete-tofoli/800841500/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":true,""seeding"":2,""tieNationCode"":null,""entryStatus"":""A""},{""players"":[null,null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":null}],""playStatusCode"":""NP"",""playStatusDesc"":""Not played"",""resultStatusDesc"":""BYE"",""resultStatusCode"":""BYE"",""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T22:09:00.272Z
J-J60-BRA-2026-002,J60 Vacaria,J60,2026-08-03,2026-08-08,1100204198,1100710353,G,Girls,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,1st Round,1,1183642445,PC,Played and completed,,,800759378,Rafaela Mallman Faccin,BRA,3,DA,800800024,Cecilia Santos Diaz,BRA,,DA,1,Rafaela Mallman Faccin,6-1 6-4,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800759378&player2Id=800800024,,"{""matchId"":1183642445,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800759378&player2Id=800800024"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800759378,""nationality"":""BRA"",""givenName"":""Rafaela"",""familyName"":""Mallman Faccin"",""profileLink"":""/en/players/rafaela-mallman-faccin/800759378/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":6,""losingScore"":null},{""score"":6,""losingScore"":null},null,null,null],""isWinner"":true,""seeding"":3,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800800024,""nationality"":""BRA"",""givenName"":""Cecilia"",""familyName"":""Santos Diaz"",""profileLink"":""/en/players/cecilia-santos-diaz/800800024/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[{""score"":1,""losingScore"":null},{""score"":4,""losingScore"":null},null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""PC"",""playStatusDesc"":""Played and completed"",""resultStatusDesc"":null,""resultStatusCode"":null,""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T22:09:00.273Z
J-J60-BRA-2026-002,J60 Vacaria,J60,2026-08-03,2026-08-08,1100204198,1100710353,G,Girls,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,1st Round,1,1183642446,NP,Not played,WO,Walkover,800759320,Malu Klinger Braga,BRA,4,DA,800816396,Vitria Fernandes Dias,BRA,,DA,1,Malu Klinger Braga,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800759320&player2Id=800816396,,"{""matchId"":1183642446,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800759320&player2Id=800816396"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800759320,""nationality"":""BRA"",""givenName"":""Malu"",""familyName"":""Klinger Braga"",""profileLink"":""/en/players/malu-klinger-braga/800759320/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":true,""seeding"":4,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800816396,""nationality"":""BRA"",""givenName"":""Vitria"",""familyName"":""Fernandes Dias"",""profileLink"":""/en/players/vitria-fernandes-dias/800816396/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""NP"",""playStatusDesc"":""Not played"",""resultStatusDesc"":""Walkover"",""resultStatusCode"":""WO"",""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T22:09:00.273Z
J-J60-BRA-2026-002,J60 Vacaria,J60,2026-08-03,2026-08-08,1100204198,1100710353,G,Girls,S,Singles,Q,Qualifying Draw,KO,Knock-out,,,,,,,,1st Round,1,1183642447,NP,Not played,WO,Walkover,800817113,Alice Rizzon,BRA,,DA,800739652,Maria Eduarda Dias Da Fonseca,BRA,,DA,1,Alice Rizzon,,https://www.itftennis.com/en/head-to-head/?circuitCode=jt&player1Id=800817113&player2Id=800739652,,"{""matchId"":1183642447,""h2hLink"":""/en/head-to-head/?circuitCode=jt&player1Id=800817113&player2Id=800739652"",""liveScoresLink"":"""",""teams"":[{""players"":[{""playerId"":800817113,""nationality"":""BRA"",""givenName"":""Alice"",""familyName"":""Rizzon"",""profileLink"":""/en/players/alice-rizzon/800817113/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":true,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""},{""players"":[{""playerId"":800739652,""nationality"":""BRA"",""givenName"":""Maria"",""familyName"":""Eduarda Dias Da Fonseca"",""profileLink"":""/en/players/maria-eduarda-dias-da-fonseca/800739652/bra/jt/s/"",""hiddenPlayer"":false},null],""scores"":[null,null,null,null,null],""isWinner"":false,""seeding"":null,""tieNationCode"":null,""entryStatus"":""DA""}],""playStatusCode"":""NP"",""playStatusDesc"":""Not played"",""resultStatusDesc"":""Walkover"",""resultStatusCode"":""WO"",""MatchTypeCode"":null,""CircuitCode"":null}",2026-08-03T22:09:00.273Z
